ix,iy,grid_x,grid_y,dx_sub,dy_sub,peak,second_peak,map_x,map_y,dx_m,dy_m,dx_ref_px,dy_ref_px
14,63,889,5274,12.036224760084465,-9.380731449780821,0.4637240767478943,0.27418631315231323,-2837483.92,-1563836.61,56.81098086759867,-44.27705244296548,28.405490433799336,-22.13852622148274
2,64,227,5353,7.7701999772000985,4.563258870760006,0.47471413016319275,0.38248199224472046,-2840608.56,-1564209.49,36.67534389238446,21.538581869987226,18.33767194619223,10.769290934993613
9,64,608,5353,12.967082756795705,-4.1047320306356845,0.4776105582714081,0.4003486633300781,-2838810.24,-1564209.49,61.204630612075725,-19.37433518460043,30.602315306037863,-9.687167592300215
15,64,934,5353,15.422635360448782,-16.692517694505757,0.6249950528144836,0.5257004499435425,-2837271.52,-1564209.49,72.79483890131824,-78.78868351806716,36.39741945065912,-39.39434175903358
2,65,223,5432,4.381769118185145,24.939834553893263,0.823143482208252,0.6812710762023926,-2840627.44,-1564582.37,20.68195023783388,117.7160190943762,10.34097511891694,58.8580095471881
3,65,277,5432,-7.040924943287808,8.215170201752072,0.6088054180145264,0.5239818096160889,-2840372.56,-1564582.37,-33.233165732318454,38.775603352269776,-16.616582866159227,19.387801676134888
7,65,492,5432,17.228944216882095,22.656260020887327,0.4844934046268463,0.3647306263446808,-2839357.76,-1564582.37,81.32061670368348,106.93754729858817,40.66030835184174,53.468773649294086
10,65,653,5432,12.575580562932686,3.2566254432639847,0.4153018593788147,0.3443162441253662,-2838597.84,-1564582.37,59.356740257042276,15.371272092206008,29.678370128521138,7.685636046103004
15,65,922,5432,2.8930967272801795,3.202398363858416,0.8344241380691528,0.5106698274612427,-2837328.16,-1564582.37,13.655416552762446,15.115320277411723,6.827708276381223,7.557660138705861
1,66,165,5511,5.333009008626861,16.08824492325747,0.5996109247207642,0.48341888189315796,-2840901.2,-1564955.25,25.17180252071878,75.93651603777525,12.58590126035939,37.968258018887624
2,66,218,5511,-11.725256710325636,-24.453757465601814,0.7769222855567932,0.6888484954833984,-2840651.04,-1564955.25,-55.343211672737,-115.42173523764056,-27.6716058363685,-57.71086761882028
3,66,272,5511,-15.592925588707125,-26.959091661498633,0.7292144894599915,0.6527408957481384,-2840396.16,-1564955.25,-73.59860877869762,-127.24691264227354,-36.79930438934881,-63.62345632113677
5,66,378,5511,-20.27308906447634,12.059105138509443,0.5151807069778442,0.44275572896003723,-2839895.84,-1564955.25,-95.68898038432833,56.91897625376457,-47.844490192164166,28.459488126882285
8,66,538,5511,-4.387955698472375,27.912621282388134,0.6697072982788086,0.5841870903968811,-2839140.64,-1564955.25,-20.711150896789608,131.747572452872,-10.355575448394804,65.873786226436
10,66,645,5511,-28.902039140265614,7.258321166835003,0.4611387252807617,0.39657118916511536,-2838635.6,-1564955.25,-136.4176247420537,34.259275907461216,-68.20881237102685,17.129637953730608
15,66,912,5511,-5.826043652208654,-2.8855630737993634,0.7605764269828796,0.6664174199104309,-2837375.36,-1564955.25,-27.498926038424845,-13.619857708332994,-13.749463019212422,-6.809928854166497
5,67,373,5590,-19.339960644495992,15.835942080806852,0.45802241563796997,0.2996661067008972,-2839919.44,-1565328.1300000001,-91.28461424202108,74.74564662140834,-45.64230712101054,37.37282331070417
6,67,425,5590,22.483708689366463,9.754401846454899,0.6076438426971436,0.4607413709163666,-2839674.0,-1565328.1300000001,106.12310501380969,46.04077671526712,53.061552506904846,23.02038835763356
7,67,478,5590,-14.319936252481973,16.2345278431913,0.57928866147995,0.29855671525001526,-2839423.84,-1565328.1300000001,-67.5900991117149,76.62697141986294,-33.79504955585745,38.31348570993147
9,67,584,5590,3.639422934077057,-16.198000071071046,0.54173344373703,0.36963337659835815,-2838923.52,-1565328.1300000001,17.17807624884371,-76.45456033545534,8.589038124421855,-38.22728016772767
10,67,637,5590,-15.00377593105241,-21.2281658078951,0.5927953124046326,0.5023773312568665,-2838673.36,-1565328.1300000001,-70.81782239456737,-100.19694261326487,-35.408911197283686,-50.09847130663243
14,67,848,5590,3.8955926846295017,19.11262919704105,0.7033108472824097,0.4722818434238434,-2837677.44,-1565328.1300000001,18.38719747145125,90.21160981003375,9.193598735725624,45.105804905016875
5,68,367,5669,7.8498695578269,5.87422985849758,0.7881089448928833,0.6806633472442627,-2839947.76,-1565701.01,37.051384312942965,27.726364932108577,18.525692156471482,13.863182466054289
6,68,419,5669,11.178502468708784,22.63396054757778,0.4717694818973541,0.39923059940338135,-2839702.32,-1565701.01,52.762531652305455,106.83229378456711,26.381265826152728,53.41614689228356
10,68,628,5669,15.98956143621147,-2.5693277169284583,0.553973913192749,0.39556577801704407,-2838715.84,-1565701.01,75.47072997891814,-12.127226823902323,37.73536498945907,-6.063613411951161
13,68,784,5669,-17.15154606305888,16.99769773856174,0.5037512183189392,0.44055643677711487,-2837979.52,-1565701.01,-80.95529741763791,80.22913332601141,-40.477648708818954,40.114566663005704
0,69,845,5749,-10.372634884153397,12.951219523296912,0.5067246556282043,0.19286125898361206,-2837691.6,-1566078.61,-48.95883665320403,61.129756149961416,-24.479418326602016,30.564878074980708
1,69,847,5749,-11.195439567847894,13.078680206661243,0.4622490406036377,0.12141221016645432,-2837682.16,-1566078.61,-52.842474760242055,61.73137057544106,-26.421237380121028,30.86568528772053
