# Stage P tie points: ch2_ohr_ncp_20211023T0027462822_d_img_d18 (source) to NAC_DTM_VIKRAMSITE1_M1442997156_100CM.TIF (reference), Chandrayaan-3 landing site.
# src_line/src_sample: 0-based position in the full-resolution source .img.
# ref_x/ref_y: reference CRS (polar stereographic, lat_ts -69.3, lon_0 32.3, R 1737400 m); ref_col/ref_row: 0-based pixel centre in the reference GeoTIFF.
# isro_geo_dx/dy_m: reference position minus the position the ISRO geometry CSV assigns to the same source pixel.
# Residuals in fine source-frame px (1 px = 1.134 m on the ground). heldout_residual_px: stripes scheme, model never saw the node.
# Reference error: lola_rms 1.85 m. Residuals are relative to the reference, not ground-truth errors.
id,src_line,src_sample,ref_x,ref_y,lon,lat,ref_col,ref_row,isro_geo_dx_m,isro_geo_dy_m,ncc_peak,ncc_second,fit_residual_px,is_inlier,heldout_fold,heldout_residual_px
149,27657.50,7041.50,321.823,606185.753,32.33041822,-69.56199800,11366.323,32073.747,500.19,-3688.97,0.8296,0.3212,0.2657,1,1,0.1694
150,27657.50,7425.50,215.066,606193.769,32.32032749,-69.56173499,11259.566,32065.731,502.18,-3689.62,0.7934,0.6095,0.2142,1,1,0.2681
151,27657.50,7809.50,107.124,606202.266,32.31012494,-69.56145548,11151.624,32057.234,503.05,-3689.79,0.8675,0.5520,0.1691,1,1,0.0990
152,27657.50,8193.50,-2.096,606210.892,32.29980189,-69.56117111,11042.404,32048.608,502.71,-3689.84,0.8538,0.5210,0.1169,1,1,0.1413
153,27657.50,8577.50,-113.068,606220.546,32.28931363,-69.56085212,10931.432,32038.954,500.68,-3688.86,0.8397,0.5407,0.1235,1,1,0.0879
154,27657.50,8961.50,-222.588,606229.406,32.27896280,-69.56055871,10821.912,32030.094,500.17,-3688.68,0.8974,0.6604,0.0736,1,1,0.1072
155,27657.50,9345.50,-333.804,606239.330,32.26845217,-69.56022947,10710.696,32020.170,498.03,-3687.44,0.8395,0.5141,0.5463,1,1,0.4738
156,27657.50,9729.50,-446.536,606248.912,32.25779848,-69.55991083,10597.964,32010.588,494.44,-3686.55,0.8076,0.6017,0.1850,1,1,0.3030
157,27657.50,10113.50,-558.942,606258.522,32.24717597,-69.55959057,10485.558,32000.978,491.25,-3685.64,0.7732,0.5934,0.0556,1,1,0.3187
158,27657.50,10497.50,-671.690,606268.190,32.23652151,-69.55926771,10372.810,31991.310,487.78,-3684.67,0.8298,0.5711,0.2439,1,1,0.1861
159,27657.50,10881.50,-784.131,606278.108,32.22589645,-69.55893591,10260.369,31981.392,484.68,-3683.46,0.8711,0.6575,0.1997,1,1,0.3030
160,27657.50,11265.50,-897.017,606288.498,32.21522972,-69.55858782,10147.483,31971.002,481.21,-3681.78,0.8218,0.6019,0.6247,1,1,1.0137
161,27657.50,11649.50,-1011.776,606298.169,32.20438626,-69.55826265,10032.724,31961.331,475.93,-3680.82,0.7507,0.4808,0.2155,1,1,0.9407
162,28041.50,2817.50,1496.179,606199.101,32.44141323,-69.56149932,12540.679,32060.399,476.74,-3684.09,0.8982,0.7012,0.9744,1,1,0.6021
163,28041.50,3201.50,1385.334,606209.087,32.43093442,-69.56117843,12429.834,32050.413,473.91,-3682.71,0.8270,0.4405,0.4952,1,1,0.2096
164,28041.50,3585.50,1275.051,606219.065,32.42050917,-69.56085711,12319.551,32040.435,471.72,-3681.35,0.8318,0.3921,0.4399,1,1,0.2602
165,28041.50,3969.50,1165.332,606228.643,32.41013757,-69.56054825,12209.832,32030.857,470.16,-3680.40,0.8599,0.4461,0.1966,1,1,0.2514
166,28041.50,4353.50,1057.358,606237.456,32.39993132,-69.56026394,12101.858,32022.044,470.40,-3680.21,0.8699,0.6082,0.2209,1,1,0.2551
167,28041.50,4737.50,950.117,606245.684,32.38979470,-69.55999821,11994.617,32013.816,471.45,-3680.62,0.8007,0.3230,0.4996,1,1,0.5325
168,28041.50,5121.50,845.468,606253.266,32.37990340,-69.55975308,11889.968,32006.234,475.15,-3681.67,0.6475,0.4536,0.7024,1,1,0.6731
169,28041.50,5505.50,741.215,606260.741,32.37004981,-69.55951088,11785.715,31998.759,479.31,-3682.84,0.7826,0.6328,1.5213,0,1,1.4334
170,28041.50,5889.50,639.247,606267.251,32.36041251,-69.55929986,11683.747,31992.249,485.82,-3684.97,0.6175,0.4999,0.8673,1,1,0.7785
171,28041.50,6657.50,431.655,606281.953,32.34079290,-69.55882068,11476.155,31977.547,495.40,-3687.58,0.7794,0.5760,0.4586,1,1,0.3359
172,28041.50,7041.50,326.496,606289.487,32.33085463,-69.55857416,11370.996,31970.013,498.92,-3688.70,0.7240,0.4239,0.4887,1,1,0.3839
173,28041.50,7425.50,220.470,606297.536,32.32083467,-69.55831011,11264.970,31961.964,501.64,-3689.32,0.8369,0.4603,0.2844,1,1,0.2612
174,28041.50,7809.50,112.082,606305.707,32.31059169,-69.55804140,11156.582,31953.793,502.06,-3689.81,0.8661,0.4751,0.2321,1,1,0.2596
175,28041.50,8193.50,3.679,606314.920,32.30034768,-69.55773765,11048.179,31944.580,502.54,-3689.27,0.8501,0.3905,0.4818,1,1,0.4272
176,28041.50,8577.50,-107.384,606324.255,32.28985251,-69.55742924,10937.116,31935.245,500.42,-3688.61,0.8473,0.5362,0.2967,1,1,0.2545
177,28041.50,8961.50,-218.655,606333.027,32.27933803,-69.55713875,10825.845,31926.473,498.16,-3688.53,0.8334,0.5547,0.3782,1,1,0.4667
178,28041.50,9345.50,-330.587,606343.302,32.26876151,-69.55679794,10713.913,31916.198,495.30,-3686.94,0.7885,0.4568,0.4636,1,1,0.3128
179,28041.50,9729.50,-444.120,606353.608,32.25803405,-69.55645541,10600.380,31905.892,490.92,-3685.32,0.8461,0.6919,0.5761,1,1,0.3558
180,28041.50,10113.50,-558.975,606363.620,32.24718201,-69.55612184,10485.525,31895.880,485.27,-3684.01,0.7648,0.6381,0.3292,1,1,0.5442
181,28041.50,10497.50,-670.779,606373.459,32.23661860,-69.55579335,10373.721,31886.041,482.75,-3682.87,0.7285,0.4798,0.0468,1,1,0.3977
182,28041.50,10881.50,-781.092,606382.530,32.22619632,-69.55548962,10263.408,31876.970,481.78,-3682.50,0.8317,0.6342,0.4376,1,1,0.1184
183,28041.50,11265.50,-893.431,606391.613,32.21558291,-69.55518470,10151.069,31867.887,478.85,-3682.13,0.8522,0.5848,0.4200,1,1,0.8834
184,28041.50,11649.50,-1005.685,606402.182,32.20497814,-69.55483008,10038.815,31857.318,476.08,-3680.27,0.8281,0.4899,0.5072,1,1,0.9421
185,28425.50,2817.50,1501.806,606302.873,32.44192080,-69.55807389,12546.306,31956.627,476.34,-3683.85,0.8620,0.5276,1.0655,1,1,0.7822
186,28425.50,3201.50,1391.539,606312.528,32.43149848,-69.55776390,12436.039,31946.972,474.09,-3682.80,0.8378,0.6854,0.5012,1,1,0.2818
187,28425.50,3585.50,1281.564,606321.944,32.42110413,-69.55746112,12326.064,31937.556,472.21,-3682.01,0.9130,0.6430,0.6202,1,1,0.4993
188,28425.50,3969.50,1172.236,606331.400,32.41077124,-69.55715634,12216.736,31928.100,471.03,-3681.17,0.9027,0.6071,0.3056,1,1,0.4082
189,28425.50,4353.50,1064.811,606340.318,32.40061856,-69.55686855,12109.311,31919.182,471.83,-3680.88,0.7802,0.4172,0.0669,1,1,0.0439
190,28425.50,4737.50,957.920,606348.336,32.39051685,-69.55660979,12002.420,31911.164,473.22,-3681.50,0.8586,0.4257,0.7124,1,1,0.7393
191,28425.50,5121.50,852.438,606356.293,32.38054849,-69.55635237,11896.938,31903.207,476.09,-3682.18,0.7763,0.4434,0.9085,1,1,0.8698
192,28425.50,5505.50,747.578,606363.842,32.37063918,-69.55610781,11792.078,31895.658,479.65,-3683.27,0.7131,0.4667,1.3580,1,1,1.2622
193,28425.50,5889.50,645.883,606370.728,32.36102926,-69.55588439,11690.383,31888.772,486.44,-3685.03,0.6070,0.5182,0.3080,1,1,0.2185
194,28425.50,6273.50,541.962,606378.387,32.35120917,-69.55563497,11586.462,31881.113,491.07,-3686.02,0.5961,0.4437,0.9918,1,1,0.8260
195,28425.50,6657.50,437.121,606385.652,32.34130237,-69.55539799,11481.621,31873.848,494.84,-3687.41,0.8123,0.6458,0.8022,1,1,0.6633
196,28425.50,7041.50,331.994,606392.623,32.33136883,-69.55517010,11376.494,31866.877,498.39,-3689.10,0.8044,0.4268,0.4324,1,1,0.4832
197,28425.50,7425.50,225.521,606400.504,32.32130838,-69.55491162,11270.021,31858.996,500.67,-3689.88,0.8938,0.6804,0.6591,1,1,0.6885
198,28425.50,7809.50,118.331,606409.392,32.31118032,-69.55461928,11162.831,31850.108,502.29,-3689.66,0.8005,0.4663,0.2172,1,1,0.1901
199,28425.50,8193.50,9.186,606417.929,32.30086788,-69.55433788,11053.686,31841.571,502.02,-3689.80,0.8526,0.4639,0.4808,1,1,0.5165
200,28425.50,8577.50,-102.397,606427.754,32.29032544,-69.55401334,10942.103,31831.746,499.39,-3688.65,0.8216,0.4765,0.3352,1,1,0.2946
201,28425.50,8961.50,-214.616,606437.230,32.27972325,-69.55369961,10829.884,31822.270,496.18,-3687.85,0.8317,0.4782,0.4539,1,1,0.4588
202,28425.50,9345.50,-328.921,606447.727,32.26892428,-69.55335149,10715.579,31811.773,490.95,-3686.04,0.7625,0.5240,0.3266,1,1,0.4527
203,28425.50,9729.50,-445.581,606458.970,32.25790332,-69.55297796,10598.919,31800.530,483.44,-3683.49,0.6688,0.5176,0.5932,1,1,0.8903
204,28425.50,10113.50,-559.138,606469.261,32.24717582,-69.55263521,10485.362,31790.239,479.09,-3681.90,0.6668,0.3005,0.5824,1,1,0.9570
205,28425.50,10497.50,-670.989,606478.974,32.23660984,-69.55231088,10373.511,31780.526,476.52,-3680.88,0.7200,0.3355,0.1579,1,1,0.5884
206,28425.50,10881.50,-781.447,606487.978,32.22617559,-69.55200936,10263.053,31771.522,475.41,-3680.59,0.7455,0.4080,0.6598,1,1,1.1811
207,28425.50,11265.50,-889.267,606495.930,32.21599081,-69.55174199,10155.233,31763.570,477.00,-3681.34,0.8031,0.4864,0.4313,1,1,1.0846
208,28425.50,11649.50,-999.455,606504.754,32.20558278,-69.55144510,10045.045,31754.746,476.29,-3681.23,0.8414,0.5851,0.3843,1,1,1.1762
209,28809.50,2817.50,1508.136,606405.950,32.44249477,-69.55467135,12552.636,31853.550,476.74,-3684.27,0.8052,0.4708,0.6045,1,1,0.3879
210,28809.50,3201.50,1397.513,606415.810,32.43204056,-69.55435469,12442.013,31843.690,474.14,-3683.02,0.8813,0.7361,0.3268,1,1,0.2536
211,28809.50,3585.50,1288.301,606425.170,32.42172001,-69.55405372,12332.801,31834.330,473.02,-3682.28,0.7867,0.5623,0.4215,1,1,0.5461
212,28809.50,3969.50,1180.643,606434.188,32.41154674,-69.55376335,12225.143,31825.312,473.52,-3681.88,0.7967,0.3196,0.0281,1,1,0.1158
213,28809.50,4353.50,1072.802,606442.885,32.40135656,-69.55348293,12117.302,31816.615,473.90,-3681.81,0.8348,0.4871,0.6258,1,1,0.6410
214,28809.50,4737.50,965.969,606451.576,32.39126186,-69.55320198,12010.469,31807.924,475.35,-3681.75,0.7882,0.4790,0.7673,1,1,0.7099
215,28809.50,5121.50,859.370,606460.019,32.38118959,-69.55292863,11903.870,31799.481,477.10,-3681.95,0.7333,0.5407,1.1221,1,1,0.9903
216,28809.50,5505.50,754.475,606467.708,32.37127871,-69.55267947,11798.975,31791.792,480.63,-3682.90,0.6957,0.4540,1.4255,1,1,1.2426
217,28809.50,5889.50,651.069,606474.500,32.36150873,-69.55245926,11695.569,31785.000,485.70,-3684.75,0.6500,0.3852,0.6977,1,1,0.5862
218,28809.50,6273.50,547.568,606481.318,32.35173009,-69.55223761,11592.068,31778.182,490.75,-3686.58,0.7290,0.4786,0.5407,1,1,0.5024
219,28809.50,6657.50,442.155,606489.276,32.34177090,-69.55197780,11486.655,31770.224,493.96,-3687.28,0.6828,0.4392,1.2093,1,1,1.0706
220,28809.50,7041.50,337.629,606496.332,32.33189583,-69.55174715,11382.129,31763.168,498.11,-3688.88,0.8706,0.3945,0.3784,1,1,0.4300
221,28809.50,7425.50,228.608,606504.895,32.32159631,-69.55146621,11273.108,31754.605,497.84,-3688.98,0.7607,0.4500,0.5520,1,1,0.7073
222,28809.50,7809.50,120.930,606513.940,32.31142397,-69.55116870,11165.430,31745.560,498.97,-3688.61,0.7657,0.5597,0.0531,1,1,0.0803
223,28809.50,8193.50,14.378,606522.108,32.30135821,-69.55089952,11058.878,31737.392,501.30,-3689.11,0.8657,0.4612,0.3085,1,1,0.2019
224,28809.50,8577.50,-98.184,606531.767,32.29072511,-69.55058049,10946.316,31727.733,497.68,-3688.13,0.8726,0.5639,0.0830,1,1,0.1742
225,28809.50,8961.50,-212.951,606542.139,32.27988402,-69.55023720,10831.549,31717.361,491.93,-3686.44,0.7212,0.5115,0.4726,1,1,0.6668
226,28809.50,9345.50,-328.907,606553.139,32.26893104,-69.54987243,10715.593,31706.361,485.05,-3684.13,0.6888,0.4214,0.8383,1,1,1.1231
227,28809.50,9729.50,-444.588,606564.224,32.25800445,-69.54950416,10599.912,31695.276,478.52,-3681.73,0.6843,0.4351,0.5713,1,1,0.8962
228,28809.50,10113.50,-558.269,606574.090,32.24726707,-69.54917545,10486.231,31685.410,474.05,-3680.56,0.8328,0.5050,0.8827,1,1,1.2242
229,28809.50,10497.50,-670.062,606584.316,32.23670841,-69.54883420,10374.438,31675.184,471.53,-3679.04,0.8432,0.5602,0.4404,1,1,0.9561
230,28809.50,10881.50,-779.598,606593.017,32.22636308,-69.54854272,10264.902,31666.483,471.34,-3679.04,0.7224,0.5565,1.2100,1,1,1.7108
231,28809.50,11265.50,-884.789,606599.769,32.21642821,-69.54831512,10159.711,31659.731,475.57,-3681.00,0.7312,0.4604,0.4030,1,1,0.6853
232,28809.50,11649.50,-991.571,606607.887,32.20634344,-69.54804174,10052.929,31651.613,478.26,-3681.60,0.6416,0.3050,0.3206,1,1,1.1266
233,29193.50,2817.50,1514.861,606509.282,32.44310575,-69.55126041,12559.361,31750.218,477.69,-3684.34,0.8687,0.4957,0.5401,1,1,0.3774
234,29193.50,3201.50,1404.105,606518.698,32.43264079,-69.55095844,12448.605,31740.802,474.96,-3683.54,0.8041,0.4765,0.4479,1,1,0.4986
235,29193.50,3585.50,1295.615,606528.003,32.42239029,-69.55065930,12340.115,31731.497,474.56,-3682.85,0.8784,0.5162,0.2787,1,1,0.3550
236,29193.50,3969.50,1187.550,606536.894,32.41218031,-69.55037317,12232.050,31722.606,474.65,-3682.59,0.8395,0.4167,0.4403,1,1,0.5179
237,29193.50,4353.50,1080.525,606545.615,32.40206897,-69.55009193,12125.025,31713.885,475.85,-3682.49,0.8170,0.5013,0.6988,1,1,0.6956
238,29193.50,5505.50,761.615,606570.411,32.37194105,-69.54928957,11806.115,31689.089,482.00,-3683.60,0.8411,0.5202,0.7333,1,1,0.6015
239,29193.50,5889.50,656.298,606577.585,32.36199226,-69.54905684,11700.798,31681.915,485.17,-3685.08,0.6598,0.4313,1.3250,1,1,1.2458
240,29193.50,6273.50,552.740,606585.337,32.35220974,-69.54880440,11597.240,31674.163,490.16,-3685.97,0.7657,0.4079,0.6735,1,1,0.5359
241,29193.50,6657.50,447.282,606592.693,32.34224810,-69.54856451,11491.782,31666.807,493.32,-3687.27,0.7122,0.3608,0.9558,1,1,0.8818
242,29193.50,7041.50,342.685,606599.652,32.33236799,-69.54833707,11387.185,31659.848,497.40,-3688.97,0.8338,0.4748,0.6009,1,1,0.7111
243,29193.50,7425.50,234.008,606608.609,32.32210272,-69.54804318,11278.508,31650.891,497.47,-3688.68,0.7894,0.5039,0.5451,1,1,0.6397
244,29193.50,8193.50,17.676,606625.411,32.30166949,-69.54749012,11062.176,31634.089,498.83,-3689.22,0.8685,0.6272,0.6307,1,1,0.7564
245,29193.50,8577.50,-95.086,606636.057,32.29101929,-69.54713853,10949.414,31623.443,495.02,-3687.25,0.7852,0.4428,0.1825,1,1,0.3438
246,29193.50,8961.50,-210.114,606646.927,32.28015544,-69.54677881,10834.386,31612.573,489.00,-3685.06,0.7740,0.5485,0.1345,1,1,0.3450
247,29193.50,9345.50,-326.110,606657.579,32.26920055,-69.54642557,10718.390,31601.921,482.09,-3683.10,0.7012,0.3647,0.5348,1,1,0.7771
248,29193.50,9729.50,-441.522,606668.624,32.25830123,-69.54605863,10602.978,31590.876,475.82,-3680.74,0.7636,0.5039,0.3933,1,1,0.7009
249,29193.50,10113.50,-554.934,606679.044,32.24759108,-69.54571167,10489.566,31580.456,471.62,-3679.02,0.8693,0.6086,0.7089,1,1,1.1400
250,29193.50,10497.50,-665.292,606688.045,32.23716965,-69.54541093,10379.208,31571.455,470.54,-3678.72,0.8371,0.4825,0.8351,1,1,1.3175
251,29193.50,10881.50,-773.050,606696.325,32.22699398,-69.54513346,10271.450,31563.175,472.13,-3679.14,0.8284,0.4642,0.7103,1,1,1.2659
252,29193.50,11265.50,-880.206,606703.395,32.21687525,-69.54489530,10164.294,31556.105,474.39,-3680.78,0.7918,0.4677,0.8165,1,1,1.3843
253,29193.50,11649.50,-985.022,606710.813,32.20697782,-69.54464517,10059.478,31548.687,479.05,-3682.08,0.6649,0.5052,0.2693,1,1,0.6147
254,29577.50,2817.50,1522.006,606612.150,32.44375636,-69.54786476,12566.506,31647.350,478.90,-3684.93,0.8611,0.5576,0.8006,1,2,0.6740
255,29577.50,3201.50,1412.021,606621.714,32.43336596,-69.54755792,12456.521,31637.786,476.94,-3683.98,0.8451,0.5321,0.1627,1,2,0.0875
256,29577.50,3585.50,1302.670,606630.955,32.42303586,-69.54726098,12347.170,31628.545,475.68,-3683.35,0.8225,0.2985,0.2364,1,2,0.2177
257,29577.50,3969.50,1194.973,606639.630,32.41286242,-69.54698200,12239.473,31619.870,476.14,-3683.30,0.8615,0.4963,0.4085,1,2,0.4292
258,29577.50,4353.50,1087.414,606648.809,32.40270222,-69.54668574,12131.914,31610.691,476.80,-3682.75,0.8001,0.2812,0.5261,1,2,0.6807
259,29577.50,5505.50,767.735,606673.474,32.37250684,-69.54588785,11812.235,31586.026,482.18,-3683.99,0.7765,0.4010,0.4117,1,2,0.4831
260,29577.50,5889.50,662.705,606681.190,32.36258668,-69.54563727,11707.205,31578.310,485.63,-3684.92,0.7463,0.4581,0.7557,1,2,0.7895
261,29577.50,7041.50,348.394,606703.649,32.33290158,-69.54490469,11392.894,31555.851,497.17,-3688.43,0.7499,0.4210,0.2661,1,2,0.2736
262,29577.50,8193.50,21.505,606730.437,32.30203080,-69.54402387,11066.005,31529.063,496.73,-3687.65,0.8592,0.6084,0.5009,1,2,0.5255
263,29577.50,8577.50,-90.867,606740.115,32.29141923,-69.54370426,10953.633,31519.385,493.30,-3686.65,0.7539,0.4856,0.1816,1,2,0.1855
264,29577.50,8961.50,-206.628,606751.735,32.28048808,-69.54331984,10837.872,31507.765,486.55,-3683.71,0.8047,0.4772,0.8020,1,2,0.8290
265,29577.50,9345.50,-322.272,606761.498,32.26956819,-69.54299596,10722.228,31498.002,479.99,-3682.63,0.8310,0.6480,0.6684,1,2,0.7690
266,29577.50,9729.50,-436.276,606772.568,32.25880370,-69.54262825,10608.224,31486.932,475.13,-3680.25,0.7299,0.3933,0.6631,1,2,0.7751
267,29577.50,10113.50,-549.286,606782.483,32.24813334,-69.54229799,10495.214,31477.017,471.34,-3679.03,0.8005,0.4194,0.7376,1,2,0.8569
268,29577.50,10497.50,-659.157,606791.774,32.23775974,-69.54198774,10385.343,31467.726,470.75,-3678.44,0.8149,0.5462,0.4523,1,2,0.4508
269,29577.50,10881.50,-766.859,606799.626,32.22759101,-69.54172446,10277.641,31459.874,472.39,-3679.30,0.7550,0.4326,0.8387,1,2,0.9016
270,29577.50,11265.50,-873.420,606807.147,32.21753027,-69.54147147,10171.080,31452.353,475.24,-3680.48,0.7368,0.4738,0.9977,1,2,1.0640
271,29961.50,2817.50,1528.135,606715.078,32.44431074,-69.54446729,12572.635,31544.422,478.94,-3685.47,0.8789,0.5804,0.4755,1,2,0.2154
272,29961.50,3201.50,1419.121,606724.985,32.43401374,-69.54414905,12463.621,31534.515,477.95,-3684.17,0.8321,0.4102,0.3357,1,2,0.3735
273,29961.50,3585.50,1309.054,606734.677,32.42361768,-69.54383737,12353.554,31524.823,475.97,-3683.10,0.8583,0.4506,0.2285,1,2,0.4302
274,29961.50,3969.50,1200.646,606743.239,32.41337883,-69.54356218,12245.146,31516.261,475.72,-3683.16,0.8887,0.4827,0.4393,1,2,0.5381
275,29961.50,4353.50,1092.853,606752.020,32.40319838,-69.54327910,12137.353,31507.480,476.15,-3683.01,0.8195,0.3483,0.5038,1,2,0.5954
276,29961.50,4737.50,985.994,606760.465,32.39310630,-69.54300643,12030.494,31499.035,477.58,-3683.19,0.8220,0.3145,0.5726,1,2,0.6558
277,29961.50,5121.50,879.954,606769.025,32.38309191,-69.54272931,11924.454,31490.475,479.89,-3683.27,0.8417,0.5165,0.6591,1,2,0.7776
278,29961.50,5505.50,773.538,606776.974,32.37304235,-69.54247175,11818.038,31482.526,481.90,-3683.96,0.8038,0.4858,0.3439,1,2,0.4300
279,29961.50,5889.50,668.363,606784.860,32.36311028,-69.54221561,11712.863,31474.640,485.21,-3684.72,0.8427,0.5908,0.6068,1,2,0.6804
280,29961.50,7041.50,352.759,606807.727,32.33330804,-69.54146968,11397.259,31451.773,495.45,-3687.82,0.7863,0.3648,0.2640,1,2,0.3113
281,29961.50,8193.50,24.873,606834.545,32.30234846,-69.54058797,11069.373,31424.955,494.01,-3687.01,0.7926,0.4949,0.3766,1,2,0.3962
282,29961.50,8577.50,-86.943,606843.763,32.29179123,-69.54028356,10957.557,31415.737,491.14,-3686.46,0.8445,0.5152,0.3951,1,2,0.3987
283,29961.50,8961.50,-199.316,606854.325,32.28118166,-69.53993412,10845.184,31405.175,487.78,-3684.58,0.8038,0.7116,0.3012,1,2,0.2766
284,29961.50,9345.50,-315.251,606864.968,32.27023631,-69.53958123,10729.249,31394.532,480.93,-3682.63,0.7558,0.3769,0.2680,1,2,0.3401
285,29961.50,9729.50,-428.618,606875.154,32.25953373,-69.53924278,10615.882,31384.346,476.71,-3681.13,0.7451,0.4135,0.6087,1,2,0.7055
286,29961.50,10113.50,-541.010,606884.742,32.24892342,-69.53892340,10503.490,31374.758,473.53,-3680.24,0.7235,0.3256,0.7142,1,2,0.8435
287,29961.50,10497.50,-651.081,606894.143,32.23853262,-69.53860957,10393.419,31365.357,472.74,-3679.54,0.8389,0.4634,0.5976,1,2,0.6624
288,29961.50,10881.50,-758.721,606902.453,32.22837152,-69.53833117,10285.779,31357.047,474.45,-3679.94,0.6444,0.3294,1.2974,1,2,1.2629
289,29961.50,11265.50,-864.565,606909.433,32.21838014,-69.53809615,10179.935,31350.067,478.02,-3681.67,0.6874,0.3867,0.6154,1,2,0.6821
290,29961.50,11649.50,-970.073,606917.207,32.20842076,-69.53783434,10074.427,31342.293,481.99,-3682.61,0.6426,0.3506,0.5032,1,2,0.4163
291,30345.50,2817.50,1534.374,606818.100,32.44487534,-69.54106671,12578.874,31441.400,479.22,-3685.95,0.8165,0.3435,0.5919,1,2,0.3990
292,30345.50,3201.50,1424.044,606828.538,32.43445574,-69.54073111,12468.544,31430.962,476.91,-3684.12,0.8865,0.7887,0.0079,1,2,0.2376
293,30345.50,3585.50,1315.032,606838.116,32.42416108,-69.54042311,12359.532,31421.384,475.99,-3683.16,0.8717,0.4223,0.3474,1,2,0.5559
294,30345.50,3969.50,1205.542,606846.874,32.41382173,-69.54014160,12250.042,31412.626,474.66,-3683.03,0.8744,0.4755,0.4514,1,2,0.5029
295,30345.50,4353.50,1098.654,606856.075,32.40372835,-69.53984463,12143.154,31403.425,475.99,-3682.45,0.8538,0.5947,0.3542,1,2,0.5034
296,30345.50,4737.50,991.697,606864.143,32.39362886,-69.53958445,12036.197,31395.357,477.33,-3683.02,0.8271,0.3817,0.3525,1,2,0.4587
297,30345.50,5121.50,885.296,606872.188,32.38358218,-69.53932435,11929.796,31387.312,479.28,-3683.61,0.8338,0.3278,0.5777,1,2,0.6410
298,30345.50,5505.50,778.154,606880.841,32.37346571,-69.53904362,11822.654,31378.659,480.55,-3683.60,0.7825,0.4241,0.5055,1,2,0.5845
299,30345.50,5889.50,672.652,606888.798,32.36350440,-69.53878520,11717.152,31370.702,483.54,-3684.29,0.7957,0.3603,0.3989,1,2,0.4782
300,30345.50,6273.50,566.849,606896.482,32.35351500,-69.53853517,11611.349,31363.018,486.29,-3685.25,0.7066,0.4108,1.1411,1,2,1.1320
301,30345.50,6657.50,462.694,606903.918,32.34368143,-69.53829266,11507.194,31355.582,490.75,-3686.47,0.7370,0.3714,0.6920,1,2,0.7043
302,30345.50,7041.50,356.882,606912.056,32.33369158,-69.53802644,11401.382,31347.444,493.62,-3686.99,0.8052,0.6002,0.5875,1,2,0.6368
303,30345.50,7425.50,248.179,606920.216,32.32342908,-69.53775892,11292.679,31339.284,493.67,-3687.49,0.8110,0.5881,0.1098,1,2,0.1006
304,30345.50,7809.50,139.127,606929.369,32.31313392,-69.53745801,11183.627,31330.131,493.43,-3687.01,0.8345,0.5689,0.4365,1,2,0.4595
305,30345.50,8193.50,28.748,606938.221,32.30271384,-69.53716639,11073.248,31321.279,491.93,-3686.83,0.8969,0.6787,0.2165,1,2,0.2004
306,30345.50,8577.50,-82.057,606947.267,32.29225385,-69.53686766,10962.443,31312.233,490.08,-3686.46,0.8543,0.5528,0.5435,1,2,0.5506
307,30345.50,8961.50,-194.299,606957.553,32.28165852,-69.53652737,10850.201,31301.947,486.85,-3684.86,0.8432,0.5799,0.2210,1,2,0.2438
308,30345.50,9345.50,-307.461,606968.114,32.27097674,-69.53617727,10737.039,31291.386,482.77,-3682.98,0.7267,0.3886,0.5438,1,2,0.5518
309,30345.50,9729.50,-420.235,606977.438,32.26033179,-69.53586735,10624.265,31282.062,479.14,-3682.35,0.7832,0.4325,0.6098,1,2,0.6990
310,30345.50,10113.50,-531.629,606987.243,32.24981757,-69.53554085,10512.871,31272.257,476.96,-3681.24,0.8375,0.5587,0.3999,1,2,0.4667
311,30345.50,10497.50,-641.866,606996.666,32.23941288,-69.53522636,10402.634,31262.834,476.00,-3680.52,0.7804,0.6618,1.2293,1,2,1.2156
312,30345.50,10881.50,-749.311,607003.889,32.22927169,-69.53498391,10295.189,31255.611,477.91,-3682.00,0.7449,0.3493,1.1813,1,2,1.2406
313,30345.50,11265.50,-855.166,607011.403,32.21928098,-69.53473132,10189.334,31248.097,481.47,-3683.20,0.7954,0.5444,0.3121,1,2,0.4303
314,30345.50,11649.50,-961.365,607018.961,32.20925803,-69.53447665,10083.135,31240.539,484.75,-3684.35,0.7686,0.4819,0.1819,1,2,0.2933
315,30729.50,2817.50,1539.872,606922.529,32.44536939,-69.53761982,12584.372,31336.971,478.85,-3685.02,0.8252,0.5388,0.3923,1,2,0.4169
316,30729.50,3201.50,1428.651,606932.597,32.43486753,-69.53729652,12473.151,31326.903,475.66,-3683.57,0.8082,0.4784,0.2950,1,2,0.3374
317,30729.50,3585.50,1320.135,606941.499,32.42462167,-69.53701083,12364.635,31318.001,475.24,-3683.28,0.8585,0.4743,0.3002,1,2,0.4518
318,30729.50,3969.50,1211.650,606950.609,32.41437889,-69.53671766,12256.150,31308.891,474.91,-3682.79,0.8230,0.5039,0.1198,1,2,0.2792
319,30729.50,4353.50,1103.693,606959.532,32.40418630,-69.53642997,12148.193,31299.968,475.17,-3682.50,0.8178,0.4202,0.1826,1,2,0.3257
320,30729.50,4737.50,996.893,606967.908,32.39410335,-69.53615962,12041.393,31291.592,476.66,-3682.75,0.8500,0.3819,0.3520,1,2,0.4704
