# Stage O tie points: Chandrayaan-2 TMC-2 (source) to LROC NAC DTM orthophoto (reference), Pitiscus.
# tmc_scan/tmc_pixel: 0-based line/sample in ch2_tmc_ncn_20230130T1900132182_d_img_d32.img (via ISRO geometry CSV).
# nac_col/nac_row: 0-based pixel-centre index in NAC_DTM_PITISCUS_M1149280834_2M.TIF.
# map_x/map_y: metres, equirectangular Moon sphere R=1737400, std parallel -51, CM 180 (NAC CRS). lon/lat in degrees.
# Residuals in common-grid px (1 px = 4.72 m). heldout_residual_px: spatial-block 5-fold, model never saw the node.
# Reference error: lola_rms 0.92 m. These are relative residuals, not ground-truth errors.
id,tmc_scan,tmc_pixel,grid_src_x,grid_src_y,grid_ref_x,grid_ref_y,map_x,map_y,lon,lat,nac_col,nac_row,ncc_peak,ncc_second,fit_residual_px,is_inlier,spatial_fold,heldout_residual_px
1438,242172.341,1031.131,464,4112,536.0896,4910.6600,-2839149.657,-1562121.645,31.22180105,-51.51546988,1264.671,12392.323,0.6539,0.4866,0.6924,1,4,0.6563
1439,242171.578,983.783,512,4112,585.0022,4910.3733,-2838918.789,-1562120.292,31.23389906,-51.51542524,1380.105,12391.646,0.7972,0.5363,0.4763,1,4,0.1795
1440,242170.806,936.427,560,4112,634.7391,4910.4772,-2838684.031,-1562120.782,31.24620094,-51.51544141,1497.484,12391.891,0.6934,0.4089,0.5482,1,4,0.3928
1441,242170.030,889.081,608,4112,683.8512,4910.2099,-2838452.222,-1562119.521,31.25834829,-51.51539981,1613.389,12391.260,0.7880,0.6906,0.4709,1,4,0.1287
1442,242169.242,841.726,656,4112,733.4791,4910.0862,-2838217.979,-1562118.937,31.27062322,-51.51538056,1730.511,12390.968,0.7174,0.4881,0.6701,1,4,0.3134
1443,242168.452,794.383,704,4112,782.9660,4910.1139,-2837984.401,-1562119.068,31.28286326,-51.51538487,1847.300,12391.034,0.7352,0.5048,0.7432,1,4,0.3801
1444,242167.649,747.031,752,4112,832.2298,4909.9878,-2837751.875,-1562118.472,31.29504813,-51.51536523,1963.562,12390.736,0.7244,0.4534,0.7161,1,4,0.2694
1445,242166.846,699.690,800,4112,881.7251,4910.0948,-2837518.257,-1562118.977,31.30729028,-51.51538189,2080.371,12390.989,0.6924,0.4153,0.8779,1,4,0.4558
1446,242166.028,652.340,848,4112,930.8838,4909.9745,-2837286.228,-1562118.409,31.31944915,-51.51536316,2196.386,12390.705,0.9035,0.8062,0.7845,1,4,0.2992
1447,242133.305,1410.813,80,4160,139.3742,4959.1765,-2841022.154,-1562350.643,31.12367777,-51.52302173,328.423,12506.821,0.7346,0.5750,0.5395,1,4,0.6884
1448,242132.597,1363.457,128,4160,188.6941,4959.1759,-2840789.364,-1562350.640,31.13587651,-51.52302164,444.818,12506.820,0.5989,0.4107,0.3514,1,4,0.3914
1449,242131.885,1316.111,176,4160,238.5347,4959.1214,-2840554.116,-1562350.383,31.14820405,-51.52301316,562.442,12506.692,0.5977,0.2514,0.4827,1,4,0.6411
1450,242131.163,1268.757,224,4160,288.0445,4959.0110,-2840320.430,-1562349.862,31.16044977,-51.52299598,679.285,12506.431,0.6257,0.3035,0.4833,1,4,0.5834
1451,242130.436,1221.412,272,4160,337.6985,4959.0399,-2840086.063,-1562349.998,31.17273115,-51.52300047,796.468,12506.499,0.7501,0.5542,0.5330,1,4,0.6908
1452,242128.210,1079.367,416,4160,486.1597,4958.5946,-2839385.326,-1562347.896,31.20945143,-51.52293116,1146.837,12505.448,0.6749,0.5083,0.6722,1,4,0.6125
1453,242127.453,1032.024,464,4160,535.6123,4958.7640,-2839151.910,-1562348.696,31.22168298,-51.52295754,1263.545,12505.848,0.5191,0.3617,0.5866,1,4,0.6150
1454,242126.691,984.678,512,4160,585.2126,4958.5546,-2838917.796,-1562347.708,31.23395110,-51.52292494,1380.602,12505.354,0.6643,0.3721,0.8091,1,4,0.7316
1455,242125.918,937.335,560,4160,633.8810,4958.3434,-2838688.082,-1562346.711,31.24598870,-51.52289206,1495.459,12504.855,0.7678,0.5850,0.3524,1,4,0.0513
1456,242125.142,889.993,608,4160,683.3184,4958.2151,-2838454.737,-1562346.105,31.25821650,-51.52287208,1612.131,12504.553,0.7351,0.5268,0.3960,1,4,0.0587
1457,242124.354,842.651,656,4160,732.8325,4958.2497,-2838221.031,-1562346.269,31.27046329,-51.52287748,1728.985,12504.634,0.7132,0.4454,0.3982,1,4,0.1215
1458,242123.565,795.312,704,4160,781.6780,4958.0458,-2837990.480,-1562345.306,31.28254471,-51.52284575,1844.260,12504.153,0.8282,0.6888,0.3398,1,4,0.4535
1459,242121.959,700.636,800,4160,880.8926,4957.9952,-2837522.187,-1562345.067,31.30708435,-51.52283786,2078.406,12504.034,0.7192,0.5279,0.5465,1,4,0.1619
1460,242121.141,653.296,848,4160,929.6749,4957.7773,-2837291.934,-1562344.039,31.31915014,-51.52280394,2193.533,12503.519,0.8130,0.6796,0.2338,1,4,0.4988
1461,242088.377,1411.661,80,4208,139.0776,5007.2268,-2841023.554,-1562577.441,31.12360441,-51.53050104,327.723,12620.220,0.7136,0.3928,0.5013,1,4,0.7128
1462,242087.667,1364.320,128,4208,188.6080,5007.2275,-2840789.770,-1562577.444,31.13585523,-51.53050114,444.615,12620.222,0.5877,0.3694,0.4222,1,4,0.6475
1463,242086.952,1316.977,176,4208,238.0273,5007.1145,-2840556.511,-1562576.910,31.14807855,-51.53048355,561.244,12619.955,0.7436,0.4875,0.3569,1,4,0.4883
1464,242086.229,1269.640,224,4208,287.3438,5006.9697,-2840323.737,-1562576.227,31.16027645,-51.53046102,677.631,12619.614,0.7277,0.4624,0.3518,1,4,0.2472
1465,242085.499,1222.298,272,4208,337.4055,5006.8356,-2840087.446,-1562575.594,31.17265867,-51.53044014,795.777,12619.297,0.7907,0.6592,0.6891,1,4,0.7699
1466,242084.762,1174.962,320,4208,386.8157,5006.8780,-2839854.230,-1562575.794,31.18487976,-51.53044674,912.385,12619.397,0.5333,0.3703,0.5611,1,4,0.6581
1467,242083.267,1080.288,416,4208,485.9608,5006.8565,-2839386.265,-1562575.693,31.20940222,-51.53044340,1146.367,12619.346,0.7273,0.5573,0.7554,1,4,0.8453
1468,242081.744,985.617,512,4208,583.2336,5006.3126,-2838927.137,-1562573.125,31.23346162,-51.53035874,1375.931,12618.063,0.6794,0.4011,0.8970,1,4,0.8373
1469,242080.968,938.280,560,4208,633.0392,5006.2982,-2838692.055,-1562573.058,31.24578049,-51.53035650,1493.473,12618.029,0.6735,0.3704,0.4913,1,4,0.4547
1470,242080.191,890.951,608,4208,682.6078,5006.3890,-2838458.091,-1562573.486,31.25804074,-51.53037063,1610.454,12618.243,0.7130,0.4396,0.1941,1,4,0.3437
1471,242079.400,843.615,656,4208,731.8882,5006.2145,-2838225.488,-1562572.662,31.27022972,-51.53034347,1726.756,12617.831,0.8060,0.5862,0.2694,1,4,0.4217
1472,242078.609,796.288,704,4208,781.2102,5005.9550,-2837992.688,-1562571.438,31.28242898,-51.53030307,1843.156,12617.219,0.7671,0.5841,0.3897,1,4,0.4637
1473,242077.804,748.955,752,4208,830.1410,5005.7789,-2837761.735,-1562570.606,31.29453149,-51.53027566,1958.633,12616.803,0.7540,0.6749,0.6374,1,4,0.8938
1474,242076.998,701.630,800,4208,879.7882,5006.0669,-2837527.400,-1562571.966,31.30681120,-51.53032050,2075.800,12617.483,0.7913,0.6309,0.0807,1,4,0.6390
1475,242076.178,654.300,848,4208,928.9085,5005.9429,-2837295.552,-1562571.380,31.31896057,-51.53030118,2191.724,12617.190,0.7715,0.5367,0.1893,1,4,0.8176
1476,242043.336,1412.580,80,4256,138.3748,5055.2016,-2841026.871,-1562803.882,31.12343059,-51.53796859,326.065,12733.441,0.7327,0.5401,0.3258,1,4,0.3501
1477,242042.626,1365.241,128,4256,188.0952,5055.2757,-2840792.191,-1562804.231,31.13572837,-51.53798012,443.405,12733.616,0.7483,0.5409,0.2426,1,4,0.5050
1478,242041.913,1317.914,176,4256,237.3431,5055.1215,-2840559.740,-1562803.503,31.14790932,-51.53795611,559.630,12733.252,0.7099,0.4243,0.2759,1,4,0.1829
1479,242041.190,1270.578,224,4256,286.9809,5055.1193,-2840325.450,-1562803.493,31.16018670,-51.53795577,676.775,12733.247,0.7184,0.4346,0.1681,1,4,0.3047
1480,242040.462,1223.250,272,4256,336.3644,5054.8827,-2840092.360,-1562802.376,31.17240117,-51.53791895,793.320,12732.688,0.7616,0.5410,0.3339,1,4,0.1085
1481,242039.725,1175.918,320,4256,385.8990,5054.9635,-2839858.557,-1562802.758,31.18465302,-51.53793153,910.222,12732.879,0.5776,0.3405,0.1520,1,4,0.2393
1482,242038.981,1128.589,368,4256,435.7671,5055.0416,-2839623.179,-1562803.126,31.19698736,-51.53794367,1027.910,12733.063,0.6759,0.4828,0.3901,1,4,0.6272
1483,242038.231,1081.260,416,4256,484.6739,5054.9433,-2839392.339,-1562802.662,31.20908392,-51.53792838,1143.330,12732.831,0.6460,0.3993,0.1276,1,4,0.3818
1484,242037.472,1033.932,464,4256,534.2042,5054.7715,-2839158.556,-1562801.851,31.22133471,-51.53790163,1260.222,12732.426,0.6256,0.3115,0.0542,1,4,0.3030
1485,242036.709,986.607,512,4256,583.4630,5054.6289,-2838926.055,-1562801.179,31.23351835,-51.53787945,1376.473,12732.089,0.6407,0.2862,0.1484,1,4,0.3130
1486,242035.935,939.279,560,4256,632.3829,5054.5132,-2838695.153,-1562800.632,31.24561816,-51.53786143,1491.924,12731.816,0.6401,0.2846,0.5589,1,4,0.7170
1487,242035.158,891.957,608,4256,681.3627,5054.2632,-2838463.968,-1562799.452,31.25773278,-51.53782252,1607.516,12731.226,0.8085,0.6272,0.9346,1,4,1.0995
1488,242034.368,844.630,656,4256,730.8468,5054.3335,-2838230.403,-1562799.784,31.26997214,-51.53783346,1724.298,12731.392,0.7407,0.4247,0.7295,1,4,1.0310
1489,242033.578,797.312,704,4256,780.2181,5054.1047,-2837997.371,-1562798.704,31.28218361,-51.53779785,1840.815,12730.852,0.6942,0.2938,0.6673,1,4,0.9984
1490,242032.773,749.986,752,4256,829.5702,5054.2559,-2837764.429,-1562799.418,31.29439030,-51.53782137,1957.286,12731.209,0.6132,0.3426,0.5607,1,4,1.0631
1491,242031.968,702.671,800,4256,878.5958,5054.2110,-2837533.028,-1562799.206,31.30651626,-51.53781439,2072.986,12731.103,0.7261,0.4039,0.7868,1,4,1.3674
1492,242031.149,655.346,848,4256,927.7654,5054.0664,-2837300.947,-1562798.523,31.31867783,-51.53779188,2189.026,12730.762,0.7082,0.3850,0.8315,1,4,1.4884
1493,241998.302,1413.495,80,4304,138.6580,5103.7186,-2841025.534,-1563032.882,31.12350063,-51.54552053,326.733,12847.941,0.7070,0.3904,0.6694,1,4,1.1243
1494,241997.595,1366.169,128,4304,187.3191,5103.2146,-2840795.854,-1563030.503,31.13553642,-51.54544208,441.573,12846.752,0.6919,0.4106,0.3253,1,4,0.1508
1495,241996.884,1318.842,176,4304,236.7818,5103.2398,-2840562.390,-1563030.622,31.14777048,-51.54544601,558.305,12846.811,0.6710,0.3984,0.3313,1,4,0.2540
1496,241996.164,1271.517,224,4304,286.2122,5103.0196,-2840329.078,-1563029.583,31.15999657,-51.54541173,674.961,12846.291,0.7749,0.4261,0.4528,1,4,0.1873
1497,241995.438,1224.191,272,4304,335.8829,5103.1644,-2840094.633,-1563030.266,31.17228207,-51.54543426,792.184,12846.633,0.7412,0.4620,0.1969,1,4,0.3617
1498,241994.705,1176.867,320,4304,385.1204,5102.9083,-2839862.232,-1563029.057,31.18446043,-51.54539441,908.384,12846.029,0.8018,0.6456,0.4487,1,4,0.3253
1499,241993.963,1129.543,368,4304,434.0675,5102.8061,-2839631.201,-1563028.575,31.19656698,-51.54537849,1023.899,12845.787,0.6628,0.5255,0.9201,1,4,0.8169
1500,241993.216,1082.221,416,4304,483.8558,5102.9241,-2839396.201,-1563029.132,31.20888158,-51.54539686,1141.400,12846.066,0.7500,0.4923,0.5270,1,4,0.6240
1501,241992.460,1034.898,464,4304,533.0608,5102.8183,-2839163.953,-1563028.632,31.22105191,-51.54538039,1257.523,12845.816,0.6605,0.4401,0.7101,1,4,0.8189
1502,241991.700,987.579,512,4304,582.3160,5102.7560,-2838931.469,-1563028.338,31.23323464,-51.54537069,1373.766,12845.669,0.6823,0.3947,0.8234,1,4,0.9902
1503,241990.928,940.257,560,4304,631.6408,5102.7594,-2838698.655,-1563028.354,31.24543461,-51.54537122,1490.172,12845.677,0.7017,0.4157,0.8576,1,4,1.1149
1504,241990.154,892.940,608,4304,681.0716,5102.6039,-2838465.342,-1563027.620,31.25766079,-51.54534702,1606.829,12845.310,0.7843,0.5737,0.7408,1,4,1.0556
1505,241989.367,845.621,656,4304,729.8609,5102.4373,-2838235.057,-1563026.834,31.26972828,-51.54532109,1721.972,12844.917,0.8212,0.6915,1.2409,1,4,1.5774
1506,241988.580,798.306,704,4304,779.0463,5102.2579,-2838002.901,-1563025.987,31.28189378,-51.54529316,1838.049,12844.494,0.7183,0.4038,1.3291,1,4,1.7242
1507,241987.778,750.989,752,4304,828.1377,5102.1578,-2837771.190,-1563025.515,31.29403601,-51.54527757,1953.905,12844.257,0.6599,0.3396,1.4911,1,4,1.9657
1508,241986.976,703.675,800,4304,877.7266,5102.1817,-2837537.130,-1563025.627,31.30630129,-51.54528130,2070.935,12844.314,0.7966,0.5295,1.1451,1,4,1.7335
1509,241986.160,656.361,848,4304,926.5078,5102.1902,-2837306.883,-1563025.668,31.31836679,-51.54528263,2186.058,12844.334,0.7730,0.5178,1.5882,0,4,2.2642
1510,241953.400,1414.291,80,4352,138.2051,5151.5905,-2841027.672,-1563258.837,31.12338861,-51.55297207,325.664,12960.919,0.7194,0.3941,0.5411,1,4,1.0004
1511,241952.694,1366.969,128,4352,186.9600,5151.2953,-2840797.549,-1563257.444,31.13544761,-51.55292611,440.726,12960.222,0.6913,0.3690,0.2702,1,4,0.2787
1512,241951.983,1319.652,176,4352,236.4998,5151.0901,-2840563.721,-1563256.475,31.14770073,-51.55289416,557.639,12959.738,0.7489,0.5324,0.3117,1,4,0.1662
1513,241951.264,1272.334,224,4352,285.9067,5151.0770,-2840330.520,-1563256.413,31.15992100,-51.55289213,674.240,12959.707,0.7343,0.3189,0.3434,1,4,0.2431
1514,241950.538,1225.017,272,4352,335.3620,5151.0155,-2840097.091,-1563256.123,31.17215323,-51.55288256,790.954,12959.562,0.6846,0.2810,0.3461,1,4,0.2923
1515,241949.804,1177.701,320,4352,384.8400,5151.0887,-2839863.555,-1563256.469,31.18439110,-51.55289395,907.722,12959.734,0.7628,0.4769,0.2977,1,4,0.4547
1516,241949.063,1130.385,368,4352,433.7648,5150.9999,-2839632.630,-1563256.050,31.19649211,-51.55288013,1023.185,12959.525,0.7900,0.6881,0.7936,1,4,0.8154
1517,241948.317,1083.072,416,4352,482.8168,5150.7761,-2839401.104,-1563254.993,31.20862461,-51.55284529,1138.948,12958.996,0.7356,0.6602,1.1428,1,4,1.1344
1518,241947.560,1035.756,464,4352,532.3950,5150.7570,-2839167.096,-1563254.903,31.22088722,-51.55284232,1255.952,12958.952,0.6048,0.3408,0.9399,1,4,1.0281
1519,241946.800,988.447,512,4352,581.6111,5150.8250,-2838934.796,-1563255.224,31.23306030,-51.55285290,1372.102,12959.112,0.6744,0.4112,1.0927,1,4,1.2825
1520,241946.028,941.131,560,4352,630.8660,5150.7407,-2838702.313,-1563254.826,31.24524296,-51.55283979,1488.344,12958.913,0.7238,0.5193,1.1727,1,4,1.4220
1521,241945.255,893.825,608,4352,680.2893,5150.5499,-2838469.034,-1563253.926,31.25746730,-51.55281009,1604.983,12958.463,0.7051,0.4195,1.0491,1,4,1.3501
1522,241944.468,846.510,656,4352,728.9458,5150.3573,-2838239.376,-1563253.016,31.26950196,-51.55278010,1719.812,12958.008,0.7208,0.3404,1.6743,0,4,2.0054
1523,241943.681,799.208,704,4352,778.1309,5150.2111,-2838007.222,-1563252.327,31.28166737,-51.55275735,1835.889,12957.663,0.6958,0.2589,1.7538,0,4,2.1552
1524,241942.879,751.894,752,4352,827.4014,5150.0768,-2837774.665,-1563251.693,31.29385390,-51.55273644,1952.167,12957.346,0.7017,0.4135,1.7256,0,4,2.2064
1525,241942.077,704.594,800,4352,876.4973,5150.0330,-2837542.933,-1563251.486,31.30599722,-51.55272963,2068.034,12957.243,0.7538,0.4557,1.8502,0,4,2.4264
1526,241941.261,657.283,848,4352,925.6122,5150.1546,-2837311.111,-1563252.060,31.31814526,-51.55274855,2183.945,12957.530,0.8425,0.6697,1.9549,0,4,2.6449
1527,241908.499,1415.090,80,4400,137.1639,5199.2545,-2841032.586,-1563483.811,31.12313108,-51.56039122,323.207,13073.406,0.7735,0.4538,0.2347,1,4,0.2768
1528,241907.793,1367.778,128,4400,186.2171,5199.2159,-2840801.055,-1563483.629,31.13526386,-51.56038522,438.972,13073.314,0.7242,0.4336,0.6479,1,4,0.3929
1529,241907.082,1320.469,176,4400,236.0737,5199.1517,-2840565.732,-1563483.326,31.14759536,-51.56037522,556.634,13073.163,0.5383,0.2436,0.3025,1,4,0.2714
1530,241906.363,1273.158,224,4400,285.2189,5199.0888,-2840333.767,-1563483.029,31.15975088,-51.56036543,672.617,13073.015,0.7249,0.4538,0.6218,1,4,0.4725
1531,241905.637,1225.851,272,4400,334.8897,5199.1599,-2840099.321,-1563483.365,31.17203642,-51.56037650,789.840,13073.182,0.7557,0.4781,0.4064,1,4,0.5043
1532,241904.904,1178.542,320,4400,383.8945,5199.0554,-2839868.018,-1563482.871,31.18415724,-51.56036023,905.491,13072.936,0.7661,0.4153,0.8324,1,4,0.8137
1533,241904.163,1131.236,368,4400,433.6495,5198.9917,-2839633.174,-1563482.571,31.19646360,-51.56035033,1022.913,13072.785,0.8223,0.6775,0.4942,1,4,0.6209
1534,241903.416,1083.930,416,4400,482.6376,5198.9724,-2839401.951,-1563482.480,31.20858026,-51.56034732,1138.525,13072.740,0.7639,0.6045,0.9026,1,4,1.0153
1535,241902.659,1036.626,464,4400,532.1198,5198.7609,-2839168.394,-1563481.481,31.22081917,-51.56031440,1255.303,13072.241,0.7573,0.4927,0.7746,1,4,0.9097
1536,241901.898,989.322,512,4400,581.0046,5198.5904,-2838937.658,-1563480.677,31.23291028,-51.56028786,1370.671,13071.838,0.7440,0.5018,1.2330,1,4,1.3683
1537,241901.126,942.019,560,4400,630.1191,5198.5450,-2838705.838,-1563480.462,31.24505823,-51.56028079,1486.581,13071.731,0.7370,0.3689,1.4403,1,4,1.6497
1538,241900.352,894.718,608,4400,679.6935,5198.7751,-2838471.847,-1563481.549,31.25731992,-51.56031661,1603.577,13072.274,0.6518,0.3795,1.2228,1,4,1.5889
1539,241899.565,847.417,656,4400,728.1183,5198.2890,-2838243.282,-1563479.254,31.26929728,-51.56024094,1717.859,13071.127,0.7172,0.3740,2.0159,0,4,2.3502
1540,241898.777,800.119,704,4400,777.2820,5198.2041,-2838011.229,-1563478.853,31.28145740,-51.56022773,1833.886,13070.927,0.7674,0.4984,2.1061,0,4,2.5232
1541,241897.975,752.820,752,4400,826.3997,5198.0760,-2837779.393,-1563478.249,31.29360613,-51.56020778,1949.803,13070.624,0.6811,0.3825,2.2195,0,4,2.7171
1542,241897.172,705.522,800,4400,875.4058,5198.0546,-2837548.085,-1563478.148,31.30572725,-51.56020446,2065.458,13070.574,0.6923,0.3706,2.4248,0,4,3.0195
1543,241896.356,658.227,848,4400,924.1359,5198.0404,-2837318.078,-1563478.081,31.31778013,-51.56020225,2180.461,13070.540,0.8177,0.5761,2.8867,0,4,3.5777
1544,241863.554,1415.959,80,4448,136.9117,5247.3928,-2841033.777,-1563711.024,31.12306869,-51.56788423,322.612,13187.012,0.7644,0.4702,0.0562,1,4,0.4958
1545,241862.848,1368.657,128,4448,185.9980,5247.2769,-2840802.089,-1563710.477,31.13520967,-51.56786618,438.455,13186.738,0.6703,0.3166,0.4845,1,4,0.3916
1546,241862.137,1321.356,176,4448,235.5266,5247.3587,-2840568.315,-1563710.863,31.14746002,-51.56787892,555.343,13186.932,0.6638,0.3779,0.4645,1,4,0.5547
1547,241861.417,1274.057,224,4448,284.8684,5247.2578,-2840335.421,-1563710.387,31.15966419,-51.56786321,671.789,13186.693,0.7086,0.5552,0.5838,1,4,0.6152
1548,241860.690,1226.756,272,4448,334.5704,5247.2109,-2840100.828,-1563710.166,31.17195744,-51.56785592,789.086,13186.583,0.7287,0.4414,0.3518,1,4,0.5817
1549,241859.957,1179.460,320,4448,383.7555,5247.0852,-2839868.674,-1563709.572,31.18412285,-51.56783634,905.163,13186.286,0.8343,0.6301,0.5674,1,4,0.6724
1550,241859.216,1132.159,368,4448,433.1916,5246.9533,-2839635.336,-1563708.950,31.19635033,-51.56781581,1021.832,13185.975,0.7242,0.3238,0.5259,1,4,0.6563
1551,241858.469,1084.866,416,4448,482.2380,5246.9045,-2839403.837,-1563708.719,31.20848143,-51.56780822,1137.582,13185.860,0.6635,0.2144,0.8611,1,4,0.9814
1552,241857.712,1037.565,464,4448,531.7377,5246.9243,-2839170.198,-1563708.813,31.22072466,-51.56781130,1254.401,13185.906,0.7362,0.4091,0.7488,1,4,0.9916
1553,241856.952,990.276,512,4448,580.7664,5246.7809,-2838938.783,-1563708.136,31.23285137,-51.56778898,1370.109,13185.568,0.8079,0.6326,1.0325,1,4,1.2676
1554,241856.179,942.976,560,4448,629.7574,5246.7283,-2838707.545,-1563707.888,31.24496878,-51.56778080,1485.728,13185.444,0.7425,0.4998,1.3561,1,4,1.6380
1555,241855.406,895.690,608,4448,678.8733,5246.7138,-2838475.718,-1563707.819,31.25711706,-51.56777854,1601.641,13185.410,0.6806,0.4605,1.5439,0,4,1.8997
1556,241854.619,848.391,656,4448,728.0262,5246.5983,-2838243.716,-1563707.274,31.26927450,-51.56776056,1717.642,13185.137,0.7315,0.4813,1.6528,0,4,2.0724
1557,241853.831,801.108,704,4448,776.4374,5246.1553,-2838015.215,-1563705.183,31.28124850,-51.56769160,1831.892,13184.092,0.7508,0.5060,2.4478,0,4,2.8750
1558,241853.029,753.811,752,4448,825.4015,5246.1169,-2837784.105,-1563705.002,31.29335923,-51.56768563,1947.448,13184.001,0.8375,0.7013,2.7055,0,4,3.2248
1559,241852.227,706.529,800,4448,874.2080,5246.0325,-2837553.738,-1563704.603,31.30543100,-51.56767249,2062.631,13183.802,0.7875,0.5931,3.0977,0,4,3.7057
1560,241851.411,659.236,848,4448,923.1126,5246.0375,-2837322.909,-1563704.627,31.31752702,-51.56767327,2178.046,13183.814,0.7825,0.5396,3.3754,0,4,4.0846
1561,241818.600,1416.851,80,4496,137.2704,5295.6356,-2841032.084,-1563938.730,31.12315740,-51.57539349,323.458,13300.865,0.7607,0.5134,0.7262,1,4,1.2444
1562,241817.894,1369.554,128,4496,185.6699,5295.3951,-2840803.638,-1563937.595,31.13512851,-51.57535605,437.681,13300.297,0.7817,0.5488,0.4517,1,4,0.5440
1563,241817.183,1322.265,176,4496,234.9354,5295.2903,-2840571.105,-1563937.100,31.14731380,-51.57533974,553.948,13300.050,0.7964,0.5276,0.6570,1,4,0.6298
1564,241816.464,1274.970,224,4496,284.5622,5295.2952,-2840336.866,-1563937.123,31.15958846,-51.57534051,671.067,13300.062,0.6988,0.4837,0.5155,1,4,0.6585
1565,241815.738,1227.682,272,4496,333.9064,5295.2363,-2840103.962,-1563936.845,31.17179321,-51.57533133,787.519,13299.923,0.6901,0.3111,0.6104,1,4,0.7483
1566,241815.005,1180.389,320,4496,383.2152,5295.0807,-2839871.224,-1563936.111,31.18398922,-51.57530711,903.888,13299.555,0.7592,0.4489,0.6912,1,4,0.7892
1567,241814.264,1133.102,368,4496,433.0363,5295.0423,-2839636.069,-1563935.930,31.19631193,-51.57530114,1021.466,13299.465,0.7948,0.4420,0.3180,1,4,0.6656
1568,241813.518,1085.812,416,4496,481.9717,5294.9040,-2839405.094,-1563935.277,31.20841556,-51.57527962,1136.953,13299.139,0.7251,0.4399,0.6947,1,4,0.8826
1569,241812.761,1038.525,464,4496,531.2356,5294.8029,-2839172.568,-1563934.800,31.22060047,-51.57526388,1253.216,13298.900,0.7119,0.3417,0.7731,1,4,0.9913
1570,241812.001,991.238,512,4496,579.9816,5294.8059,-2838942.487,-1563934.814,31.23265726,-51.57526433,1368.257,13298.907,0.6901,0.3397,1.3586,1,4,1.5951
1571,241811.230,943.953,560,4496,629.2255,5294.7026,-2838710.056,-1563934.326,31.24483720,-51.57524827,1484.472,13298.663,0.6628,0.3799,1.4136,1,4,1.7101
1572,241810.457,896.668,608,4496,678.1144,5294.6116,-2838479.300,-1563933.897,31.25692934,-51.57523409,1599.850,13298.448,0.7517,0.5338,1.7987,0,4,2.1455
1573,241809.670,849.384,656,4496,726.9632,5294.5864,-2838248.734,-1563933.778,31.26901158,-51.57523017,1715.133,13298.389,0.7003,0.4503,2.2129,0,4,2.6314
1574,241808.883,802.102,704,4496,775.6287,5294.4307,-2838019.033,-1563933.043,31.28104846,-51.57520593,1829.984,13298.021,0.7518,0.4774,2.7675,0,4,3.2456
1575,241808.081,754.819,752,4496,824.3011,5294.2166,-2837789.299,-1563932.032,31.29308706,-51.57517261,1944.851,13297.516,0.8433,0.6787,3.2927,0,4,3.8374
1576,241807.279,707.540,800,4496,873.2225,5294.1684,-2837558.390,-1563931.805,31.30518724,-51.57516511,2060.305,13297.402,0.7158,0.4709,3.5627,0,4,4.2005
1577,241806.464,660.260,848,4496,921.7199,5294.1198,-2837329.482,-1563931.575,31.31718255,-51.57515754,2174.759,13297.288,0.7692,0.4274,4.2333,0,4,4.9639
1578,241773.652,1417.690,80,4544,136.9796,5343.7402,-2841033.456,-1564165.784,31.12308549,-51.58288124,322.772,13414.392,0.7191,0.4607,0.8616,1,4,1.4071
